HGNC symbol,logFC,AveExpr,P.Value,adj.P.Val
SERINC2,0.1391877934723924,4.8639792963262405,0.4639677475467655,0.5610121246602424
NRARP,0.00899044643540003,3.5403379591395394,0.9601110731932772,0.9716919277823336
SMIM10,0.00906743654533404,3.5099843506220245,0.9270205012254856,0.9470730499901754
ATG101,-0.06543498028876549,4.8775897264421015,0.4559865462501822,0.5532769379650578
KLK11,0.00898551135598779,3.474512502085632,0.9828978898322676,0.9879630174936974
TMC5,-0.28405565062110494,5.417486610955735,0.4133992581515332,0.5127885247916979
RGN,0.09070050193239432,4.080752831710774,0.6071055151439608,0.6923925683003377
RBMX2,-0.03606727463157089,4.337750490174035,0.536183651209676,0.6290987159227074
SLC35A3,0.07754336500072245,4.855775353472613,0.46755848438758874,0.5647163956119253
CTPS1,-0.07140203417502544,4.691613947431499,0.47879507125084086,0.5749139091074815
HID1,0.07574249689059176,5.159462163173647,0.4362902826136348,0.5350202849829688
EMC2,-0.03669825659103853,5.536178868726874,0.413470468839686,0.5128345009086831
CMC1,-0.02037044359143802,3.712137137064918,0.7652408519921723,0.8237047485179126
CDC42EP4,0.100558905544597,6.5607531930049765,0.41383906406205273,0.5131121327616501
DDX60,-0.11112319629035472,5.47215549343499,0.4162096323285207,0.5154231916179133
SMG6,0.04145048434432752,5.746850890398057,0.4083305096097205,0.5081799738008279
MZT2A,0.01588072763403714,3.5596632385389793,0.8672192814172075,0.903117902343991
ZNF250,-0.0047470521755355,3.5356512877657367,0.9508511127169532,0.964986341097096
CIC,0.04304865341380903,6.714229040463667,0.4211777456961875,0.5198609929824983
MACC1,-0.09275244872248845,3.946386277679689,0.6426321921487251,0.7229732504780302
INTS1,-0.04648013631922154,6.406083319554525,0.4125660066951323,0.5120932937648093
KRT18,-0.15882663644439443,6.962303478163965,0.4357561522428029,0.5346039577303264
PLCXD3,0.06094496587668097,3.679580453039004,0.7834187558033863,0.8381057264342944
CAPN15,-0.06665205372200766,5.5063059140286885,0.4166653907021989,0.5159025146707605
MECR,0.01495406432353974,3.6542061031358086,0.7999106808993109,0.8501173589319807
DCUN1D5,0.03774561881497806,4.162708294545853,0.5965458815252823,0.6830987034635724
TFCP2L1,-0.21195332082448817,4.975456764935483,0.44527756724105017,0.5436208569658049
DCTN2,-0.03511014777719268,6.71374585812904,0.423807095802605,0.5225910321723584
MGA,0.0525419829328202,5.745067217234627,0.4113118218329402,0.5109710494267399
GTF2F2,-0.02979082666023469,4.405883745465204,0.5330233534868991,0.6261004154688241
INAFM1,0.0499149372819474,3.915294207971658,0.6650891611562486,0.7419634509288386
L3MBTL2,-0.04764729685087054,5.169413716833406,0.4363092383295427,0.5350202849829688
C6orf120,0.06005906519113058,4.506892718708315,0.5251427639399491,0.6186946322257684
KLC2,0.04079966790260592,4.694713069247034,0.4891057835851853,0.5853757083166705
VAMP4,-0.09133611645568872,5.145633262826884,0.4383229380208541,0.5369634752149436
SMIM13,0.04395381009041443,4.046941104255179,0.6330962737390312,0.714707827366695
RAB22A,-0.04341404043293817,5.634578999470193,0.41511061111485614,0.5142317938249773
LY96,0.00999175520901296,3.607472121422497,0.9371267410549085,0.95467045539603
RPS27A,0.03609607160710837,9.33152817027739,0.6133993841273387,0.6975643870543878
FCF1,0.03823873259059063,5.291160148192238,0.43293894212493167,0.5317992943301176
SOX12,-0.00805025890163735,3.541572935561629,0.9455040536953032,0.9606633325970612
RPL24,-0.0462907631153957,8.43440940338588,0.5320564895075939,0.6253193846086981
PSAP,0.01684902149307809,10.787124576560794,0.8732393808706562,0.9072785398493504
MDFIC,-0.07966156487412057,5.834587449462776,0.4115170913343422,0.5111098045836956
MAGOH,-0.03800247363592835,4.381778489590754,0.5425750353105566,0.6351468788253507
RCN1,-0.0968729479967232,5.896151601287412,0.4109390965175499,0.5106225110115895
UNC5B,0.1334256067504347,5.744406981383934,0.4161289891115958,0.5153658190374419
PPP1R14B,-0.0715116396660731,4.407848393982586,0.5318223991330204,0.6251421000687825
PRAG1,-0.04165905260431613,3.939808086908223,0.6653451048448783,0.7420776867418111
TMEM51,-0.05217401420000467,4.189388669797829,0.5875939413029319,0.6758365296698372
COQ2,-0.0056619956099535,3.5839109560225877,0.95185269497505,0.96580702782261
XAF1,-0.11794177458638531,6.7198997671254475,0.42950934748055647,0.5284509617277363
SELENON,0.04532751610297314,7.393285420251729,0.4591371987349985,0.5562908670378302
FAM193B,-0.08038760223162811,6.348872015604079,0.4170976854309275,0.5163100747949476
MOGS,-0.0498602624838691,5.939325689841263,0.41251858508433525,0.5120767525730747
ARID2,-0.03722929113602813,5.130456359070889,0.4460798262092318,0.5443790452455068
RICTOR,-0.08461031513828488,5.660695504800399,0.41761595848163946,0.516610994187937
ZCRB1,0.03356096812388465,4.959324839739181,0.462269912201827,0.559364470783052
KLHDC2,0.05230394173658848,5.717212787759521,0.4172666870251266,0.5163490460929699
NXPE3,0.07433998162905553,5.417319417358365,0.4304760066642472,0.5294037863863363
GOLGA5,-0.03972923098248149,5.820173108829194,0.4145899468155147,0.5137764825870831
G0S2,0.16372040274764288,4.718728936292431,0.5017696304039716,0.5975323564095504
DHX37,0.05000699872078762,4.393252685318344,0.5521887856065677,0.6439915647635533
PARD3,-0.07820583610553555,5.622262307440342,0.41976629329689663,0.51880101703638
KLHL36,-0.05055099454085443,5.8214958387182705,0.4156514034823442,0.5148167927512227
STX6,-0.04803099188403337,5.485553479580925,0.426588941145004,0.5254173615759238
PAPOLA,0.04337208209014687,7.572043045912905,0.4724583218474686,0.5693077291260535
EIF2S1,0.06044427617802572,6.07301556464564,0.4146062300389805,0.5137764825870831
TIAM1,0.09858609150679865,4.736698891092316,0.498099692697223,0.593833505187514
SUGT1,-0.05300157604700661,5.384549718055068,0.4309696239707138,0.5299003505866681
RNASEH1,0.04449493772428781,5.394291573115331,0.43270579807875287,0.5316433558037296
GNG7,0.00960527117606435,3.611026944052861,0.9295906222750792,0.9490531952925982
GZF1,-0.03998115866186769,4.417399717740797,0.5426990181126737,0.6352325382239971
RSRP1,0.09076066376867777,6.823714264118879,0.43397131126175215,0.5328495032570516
SH3GLB2,0.06388864506746206,6.357337473433291,0.4194138447752881,0.5184507435950659
SIPA1L3,-0.07646358460902025,5.087896471848876,0.4511275893312042,0.5486667150510451
RARA,0.08429908317989021,6.223035039342286,0.41654858860554544,0.5158004165443719
NKRF,0.00885390792690499,3.642575003045079,0.8833646196602678,0.9158040465712408
OCIAD1,0.02965738569375897,6.704961092488322,0.43123951336986743,0.5301020012524177
PABPN1,-0.07616182551725448,6.183554634215091,0.41735698312554825,0.51638228887007
TIMM17A,0.06143433172008628,5.370766857854431,0.43615783604556624,0.5349219777534182
HEATR5A,-0.05014103114016244,4.911611491186893,0.46964518541276346,0.5665955307059788
SEC22A,0.01263666979657518,3.695245474885742,0.8196651728296753,0.8651125249985168
SSBP3,0.06807793864612588,5.811454346347285,0.41822502261106864,0.5172366283428558
NIT1,-0.03742800318136652,4.918032632675073,0.4683327285611611,0.5654251808890739
ERI1,0.04153896178852623,4.0657783278963775,0.650655940826532,0.7302497067160127
PDCD6IP,-0.04597617524423736,7.281713456502425,0.4600769283211291,0.5571597634619446
CPNE3,-0.05351638387013668,6.661020778580264,0.43178750449116354,0.5306453260741989
ARHGEF6,-0.07689062318757234,6.421847986562356,0.4237761122688678,0.5225910321723584
DGKE,0.08188294853334899,4.60408438744376,0.5221336290411976,0.6160676388223543
MFSD8,-0.04199598431116236,4.245359027796181,0.5862531860358104,0.6745010419083681
ZNF224,-0.06080754358733209,5.093412609132061,0.4532309237192692,0.550556069503373
GORASP1,-0.04183354734863176,6.255480891402026,0.4197585418955012,0.51880101703638
NAPEPLD,0.01474520454320726,3.6376772475437824,0.9008241200175556,0.9288395893549136
TATDN3,0.00332915493978624,3.6049607839271207,0.9500421764591642,0.964491242952561
LIFR,-0.14405432126506046,7.566937153807681,0.4825992930918635,0.5786491124817738
HSPBP1,0.0852518597305032,4.417856738151013,0.5511289027217652,0.6431550108763164
RCE1,-0.00501243894753011,3.615028754602028,0.9373039422490508,0.9547287296482228
MRPS25,-0.07319755667833139,5.846846926035617,0.4188542146062854,0.5179293894640091
NHLRC2,-0.07225241724390408,5.459986348504905,0.43082398369190134,0.5297646480324764
BNIP3L,0.07233798893346943,7.125570166288092,0.4516589846627001,0.5490245668434757
CEBPZ,0.06864411949749094,5.835329362857994,0.4205029552449648,0.5194122777221915
SEC23IP,-0.04023220067812083,5.586027025016001,0.4265698336670273,0.5254173615759238
TLE2,0.07682282404449126,5.806398482912027,0.4207548214286898,0.5195524675686501
TARS2,-0.0392606043883168,4.34200429411932,0.5608578952114412,0.6515217517349088
GPR137,0.04365142752632867,4.312981869796755,0.575235972419958,0.6646256688803254
UQCC2,-0.05881217745287692,4.414355337853847,0.5430009166041626,0.6354473092159824
DNAJB1,0.12771669940359054,6.978182947670935,0.4450154561062674,0.5433891979886204
CSTPP1,0.06987887919504221,4.581316176522253,0.5248715268333237,0.6184235868447234
RYBP,-0.09306488402259916,6.181183614691868,0.42089726179393683,0.5196429079229871
TCF21,-0.13745312243202878,6.814460656084029,0.443653365751733,0.5421102294600086
LIG3,-0.03704157955426801,4.740365437678574,0.49482123256334154,0.5908037277898741
FOXA1,-0.04308204822118,3.581825097596009,0.9109091181502712,0.9360251810001998
HLA-DRB1,-0.06168132289922212,9.405734839356484,0.6471434622798731,0.7270681971859226
CFAP221,-0.091840198975762,3.746017498382714,0.7512305505748809,0.8130526510833852
DNAL4,0.06573555503076989,4.092331743099949,0.6351180546006637,0.7165593496129333
CORO7,-0.02853161086579669,3.7150076101093097,0.8093429341933901,0.8574718911294106
PTPRF,-0.15373217150238272,6.91141722755655,0.4486371689681806,0.5465229654256716
C6orf132,0.01743893352348191,3.6079615337351343,0.9417746819548736,0.9581056660760174
RPL35A,0.04454355665497012,8.31014037087163,0.5343967712597415,0.627424620553121
SPINDOC,-0.02997344639238086,4.015219785691909,0.6604631972448651,0.7384973763713988
SETD4,-0.04515138302865562,4.337149193065059,0.5646508881911951,0.6552183952517623
METAP2,-0.04995516827258406,6.214257893182912,0.42249930321495854,0.5211600629635191
GLOD4,-0.04025491455370478,5.589412844920605,0.42840254986563187,0.5272619762707469
FLAD1,-0.0398956791095193,4.4732148150652495,0.5390364382638753,0.6315247936201738
EDRF1,0.03674728919066616,4.475525618307706,0.5480669538368965,0.6402284809579489
TRAPPC10,0.07188790913790388,5.229770442029123,0.4541459015405782,0.5513553710482535
TAB2,-0.0480258368281028,6.715364096247942,0.4399494914008595,0.5386046145540845
PIGB,0.01661939322989969,3.744243014623357,0.8146944313410236,0.8613188557166573
CD59,-0.04088603594711415,8.989309994836336,0.6064251356599398,0.691984433405002
TMEM65,0.06507169180449779,4.678211316342594,0.5169662633621962,0.6112672263766986
MED10,-0.02501029919455,4.301224583690718,0.5835566643440937,0.6724288431628007
CASP8AP2,-0.05655716656155096,4.744130870354723,0.49899768748868345,0.5947089871954423
HIP1R,0.07240561210976182,5.46083515457705,0.4392658358614052,0.538030793410736
PBX2,-0.03245245541359498,6.439611907565869,0.4310687923048429,0.5299788958436833
DHX34,-0.04708958338405367,4.295965183901337,0.5838964266396534,0.6726655236404813
JAM3,0.08945809833572937,6.347131905976055,0.427551442641089,0.5264301620779239
MUS81,-0.04409324599955422,5.255112280805409,0.4501881067060407,0.5477390726667801
MASTL,-0.01130229726236997,3.687633628921385,0.881039182720956,0.9138978855781504
OTUD5,0.03647515821115643,5.937980649990956,0.426016111101045,0.5248409459951271
MXD4,-0.07692679705747629,6.965109449154398,0.4554707787561285,0.5527360067057301
NFXL1,-0.01390475284760528,3.714884313862601,0.8640623964446053,0.9012573681915932
CCR5,-0.00516923311669748,3.6828782856951183,0.9817418889026918,0.987131380426426
FAF2,0.03864846890994933,5.806441657937666,0.4283694827170108,0.5272619762707469
TPRKB,0.02234934025901358,3.8507177673985824,0.7648144107673336,0.8235278162325047
NCAPD3,0.04147853996956652,4.419652394826062,0.568603212709158,0.6587358571180844
TEPSIN,0.0637900507123561,5.003789384781592,0.4770191683561652,0.5735610351085778
DOP1A,0.04833152221482439,5.361623152828439,0.4475195137921585,0.5456039920159451
PFKFB3,0.1206309526795799,6.934208310023123,0.4515841171421199,0.549006371785277
TKFC,0.05079707971500724,4.560883894039531,0.5366264508050846,0.6294616189479407
NDEL1,0.07454961134762339,6.262614304337269,0.42965119880609026,0.5285804335296831
LSP1,0.11562600833317394,5.967644860314562,0.4286582391977179,0.5274902166743569
SLC38A9,0.0079384128220501,3.690207056921864,0.9145040749409868,0.9387513923785976
PTX3,0.09296008785543863,3.821930045828191,0.8383552585408613,0.8804459567880005
PRKAR2A,0.04463300345048893,6.009044348682386,0.4292053265606728,0.5281201703764333
COQ7,-0.0314643611081884,4.233617982237998,0.609731011242578,0.6944903729601304
SERAC1,6.233716951271617e-4,3.6806804470329415,0.9928582759278436,0.9956425483181064
RHNO1,-0.02730223580144075,3.906892185212906,0.7352834891699844,0.8004655497132499
SHFL,-0.05463868761406498,5.74873894784983,0.43298013663303336,0.531806401054263
PSTPIP1,0.01474553378172949,3.728346408895851,0.927847312009182,0.9476598965702756
ANXA2,0.02935130339365521,9.75579878154904,0.7200367420831782,0.7881518715361311
DHX29,0.03902006212291731,5.556581893158289,0.44163288149651914,0.540137153680474
NLRC3,-0.00160925369220121,3.715809464294856,0.9935122931348676,0.9960323830580452
ITGA10,-0.14086149482555044,4.972244876758324,0.4752197852709993,0.5719011181879117
NPM1,0.03911093403066879,8.304454876952587,0.5500568291703691,0.6422532470893084
WDR77,0.03417112874233119,4.133593996093722,0.6474523553120547,0.7273064266590687
RAP2C,-0.07745074321750511,5.122951111053995,0.46936543096416095,0.5663532905640503
MFHAS1,0.08535571554800381,5.657065555826285,0.44070820822375945,0.5393136624551979
NFKBIE,-0.02351670400308236,3.747424180533676,0.8742403740698579,0.9078993231647676
SELENOK,-0.06175195902714758,5.437415797084467,0.4473556830283636,0.5454485308818796
CSNK1G2,0.04607644835198243,5.965953619583918,0.43427368389253584,0.5331335996715707
TMEM68,0.04139007296622399,3.95367223324498,0.7266890319216586,0.7929417587442118
CD86,0.10310504146274636,4.798019662399787,0.51884835298328,0.6129462795815173
